   1.7343776e+03   2.5584698e+03
   1.7552737e+03   2.5635697e+03
   1.7761699e+03   2.5680572e+03
   1.7970660e+03   2.5719321e+03
   1.8179621e+03   2.5751945e+03
   1.8388582e+03   2.5778445e+03
   1.8597543e+03   2.5798819e+03
   1.8806504e+03   2.5813068e+03
   1.9015466e+03   2.5821193e+03
   1.9224427e+03   2.5823192e+03
   1.9433388e+03   2.5819066e+03
   1.9642349e+03   2.5808816e+03
   1.9851310e+03   2.5792440e+03
   2.0060271e+03   2.5769940e+03
   2.0269233e+03   2.5741314e+03
   2.0478194e+03   2.5706563e+03
   2.0687155e+03   2.5665688e+03
   2.0896116e+03   2.5618687e+03
   2.1105077e+03   2.5565561e+03
   2.1314038e+03   2.5506311e+03
   2.1523000e+03   2.5440935e+03
   2.1731961e+03   2.5369435e+03
   2.1940922e+03   2.5291809e+03
   2.2149883e+03   2.5208058e+03
   2.2358844e+03   2.5118183e+03
   2.2567805e+03   2.5022182e+03
   2.2776766e+03   2.4920056e+03
   2.2985728e+03   2.4811806e+03
   2.3194689e+03   2.4697430e+03
   2.3403650e+03   2.4576930e+03
   2.3612611e+03   2.4450304e+03
   2.3821572e+03   2.4317553e+03
   2.4030533e+03   2.4178678e+03
   2.4239495e+03   2.4033677e+03
   2.4448456e+03   2.3882551e+03
   2.4657417e+03   2.3725301e+03
   2.4866378e+03   2.3561925e+03
   2.5075339e+03   2.3392424e+03
   2.5284300e+03   2.3216799e+03
   2.5493262e+03   2.3035048e+03
   2.5702223e+03   2.2847173e+03
   2.5911184e+03   2.2653172e+03
   2.6120145e+03   2.2453046e+03
   2.6329106e+03   2.2246796e+03
   2.6538067e+03   2.2034420e+03
   2.6747029e+03   2.1815919e+03
   2.6955990e+03   2.1591294e+03
   2.7164951e+03   2.1360543e+03
   2.7373912e+03   2.1123668e+03
   2.7582873e+03   2.0880667e+03
   2.7791834e+03   2.0631541e+03
   2.8000795e+03   2.0376291e+03
   2.8209757e+03   2.0114915e+03
   2.8418718e+03   1.9847414e+03
   2.8627679e+03   1.9573789e+03
   2.8836640e+03   1.9294038e+03
   2.9045601e+03   1.9008163e+03
   2.9254562e+03   1.8716162e+03
   2.9463524e+03   1.8418036e+03
   2.9672485e+03   1.8113786e+03
   2.9881446e+03   1.7803410e+03
   3.0090407e+03   1.7486909e+03
   3.0299368e+03   1.7164284e+03
   3.0508329e+03   1.6835533e+03
   3.0717291e+03   1.6500657e+03
   3.0926252e+03   1.6159657e+03
   3.1135213e+03   1.5812531e+03
   3.1344174e+03   1.5459281e+03
   3.1553135e+03   1.5099905e+03
   3.1762096e+03   1.4734404e+03
   3.1971058e+03   1.4362779e+03
   3.2180019e+03   1.3985028e+03
   3.2388980e+03   1.3601152e+03
   3.2597941e+03   1.3211152e+03
   3.2806902e+03   1.2815026e+03
   3.3015863e+03   1.2412776e+03
   3.3224824e+03   1.2004400e+03
   3.3433786e+03   1.1589899e+03
   3.3642747e+03   1.1169274e+03
   3.3851708e+03   1.0742523e+03
   3.4060669e+03   1.0309647e+03
   3.4269630e+03   9.8706468e+02
   3.4478591e+03   9.4255212e+02
   3.4687553e+03   8.9742705e+02
   3.4896514e+03   8.5168949e+02
   3.5105475e+03   8.0533943e+02
   3.5314436e+03   7.5837686e+02
   3.5523397e+03   7.1080180e+02
   3.5732358e+03   6.6261424e+02
   3.5941320e+03   6.1381418e+02
