   0.0000000e+00   0.0000000e+00
   3.1800000e+00   5.4528652e+00
   6.3600000e+00   1.0795618e+01
   9.5400000e+00   1.6028257e+01
   1.2720000e+01   2.1150784e+01
   1.5900000e+01   2.6163198e+01
   1.9080000e+01   3.1065499e+01
   2.2260000e+01   3.5857687e+01
   2.5440000e+01   4.0539763e+01
   2.8620000e+01   4.5111726e+01
   3.1800000e+01   4.9573576e+01
   3.4980000e+01   5.3925313e+01
   3.8160000e+01   5.8166937e+01
   4.1340000e+01   6.2298449e+01
   4.4520000e+01   6.6319848e+01
   4.7700000e+01   7.0231134e+01
   5.0880000e+01   7.4032307e+01
   5.4060000e+01   7.7723367e+01
   5.7240000e+01   8.1304315e+01
   6.0420000e+01   8.4775149e+01
   6.3600000e+01   8.8135871e+01
   6.6780000e+01   9.1386481e+01
   6.9960000e+01   9.4526977e+01
   7.3140000e+01   9.7557360e+01
   7.6320000e+01   1.0047763e+02
   7.9500000e+01   1.0328779e+02
   8.2680000e+01   1.0598783e+02
   8.5860000e+01   1.0857777e+02
   8.9040000e+01   1.1105759e+02
   9.2220000e+01   1.1342729e+02
   9.5400000e+01   1.1568689e+02
   9.8580000e+01   1.1783637e+02
   1.0176000e+02   1.1987574e+02
   1.0494000e+02   1.2180499e+02
   1.0812000e+02   1.2362413e+02
   1.1130000e+02   1.2533316e+02
   1.1448000e+02   1.2693208e+02
   1.1766000e+02   1.2842089e+02
   1.2084000e+02   1.2979958e+02
   1.2402000e+02   1.3106816e+02
   1.2720000e+02   1.3222662e+02
   1.3038000e+02   1.3327498e+02
   1.3356000e+02   1.3421322e+02
   1.3674000e+02   1.3504134e+02
   1.3992000e+02   1.3575936e+02
   1.4310000e+02   1.3636726e+02
   1.4628000e+02   1.3686505e+02
   1.4946000e+02   1.3725273e+02
   1.5264000e+02   1.3753029e+02
   1.5582000e+02   1.3769774e+02
   1.5900000e+02   1.3775508e+02
   1.6218000e+02   1.3770230e+02
   1.6536000e+02   1.3753942e+02
   1.6854000e+02   1.3726642e+02
   1.7172000e+02   1.3688330e+02
   1.7490000e+02   1.3639008e+02
   1.7808000e+02   1.3578674e+02
   1.8126000e+02   1.3507329e+02
   1.8444000e+02   1.3424972e+02
   1.8762000e+02   1.3331604e+02
   1.9080000e+02   1.3227225e+02
   1.9398000e+02   1.3111835e+02
   1.9716000e+02   1.2985434e+02
   2.0034000e+02   1.2848021e+02
   2.0352000e+02   1.2699597e+02
   2.0670000e+02   1.2540161e+02
   2.0988000e+02   1.2369715e+02
   2.1306000e+02   1.2188257e+02
   2.1624000e+02   1.1995787e+02
   2.1942000e+02   1.1792307e+02
   2.2260000e+02   1.1577815e+02
   2.2578000e+02   1.1352312e+02
   2.2896000e+02   1.1115798e+02
   2.3214000e+02   1.0868272e+02
   2.3532000e+02   1.0609735e+02
   2.3850000e+02   1.0340187e+02
   2.4168000e+02   1.0059627e+02
   2.4486000e+02   9.7680565e+01
   2.4804000e+02   9.4654745e+01
   2.5122000e+02   9.1518811e+01
   2.5440000e+02   8.8272765e+01
   2.5758000e+02   8.4916607e+01
   2.6076000e+02   8.1450335e+01
   2.6394000e+02   7.7873951e+01
   2.6712000e+02   7.4187453e+01
   2.7030000e+02   7.0390843e+01
   2.7348000e+02   6.6484120e+01
   2.7666000e+02   6.2467285e+01
   2.7984000e+02   5.8340336e+01
   2.8302000e+02   5.4103275e+01
   2.8620000e+02   4.9756101e+01
   2.8938000e+02   4.5298814e+01
   2.9256000e+02   4.0731415e+01
   2.9574000e+02   3.6053902e+01
   2.9892000e+02   3.1266277e+01
   3.0210000e+02   2.6368539e+01
   3.0528000e+02   2.1360688e+01
   3.0846000e+02   1.6242725e+01
   3.1164000e+02   1.1014648e+01
   3.1482000e+02   5.6764588e+00
   3.1800000e+02   2.2815681e-01
